,only_gen_code,question,ref_code,test_asserts,gen_code,time
143,"
def specified_element(nums, N):
    result = []
    for i in range(len(nums)):
        for j in range(len(nums[i])):
            if nums[i][j] == N:
                result.append(nums[i][j])
    return result
",Write a function to extract every specified element from a given two dimensional list.,"def specified_element(nums, N):
    result = [i[N] for i in nums]
    return result","['assert specified_element([[1, 2, 3, 2], [4, 5, 6, 2], [7, 1, 9, 5]],0)==[1, 4, 7]', 'assert specified_element([[1, 2, 3, 2], [4, 5, 6, 2], [7, 1, 9, 5]],2)==[3, 6, 9]', 'assert specified_element([[1, 2, 3, 2], [4, 5, 6, 2], [7, 1, 9, 5]],3)==[2,2,5]']","Python Function - Write a function to extract every specified element from a given two dimensional list.
def specified_element(nums, N):
    result = []
    for i in range(len(nums)):
        for j in range(len(nums[i])):
            if nums[i][j] == N:
                result.append(nums[i][j])
    return result
",23.073699712753296
144,"
def even_bit_toggle_number(n) :
    result = 0
    while n:
        result = result ^ (n & 1)
        n = n >> 1
    return result
",Write a python function to toggle all even bits of a given number.,"def even_bit_toggle_number(n) : 
    res = 0; count = 0; temp = n 
    while (temp > 0) :     
        if (count % 2 == 1) : 
            res = res | (1 << count)      
        count = count + 1
        temp >>= 1 
    return n ^ res ","['assert even_bit_toggle_number(10) == 0', 'assert even_bit_toggle_number(20) == 30', 'assert even_bit_toggle_number(30) == 20']","Python Function - Write a python function to toggle all even bits of a given number.
def even_bit_toggle_number(n) :
    result = 0
    while n:
        result = result ^ (n & 1)
        n = n >> 1
    return result
",13.26614236831665
145,"
def tuple_int_str(tuple_str):
    result = ()
    for i in tuple_str:
        result += (int(i),)
    return result
",Write a function to convert a tuple of string values to a tuple of integer values.,"def tuple_int_str(tuple_str):
    result = tuple((int(x[0]), int(x[1])) for x in tuple_str)
    return result","[""assert tuple_int_str((('333', '33'), ('1416', '55')))==((333, 33), (1416, 55))"", ""assert tuple_int_str((('999', '99'), ('1000', '500')))==((999, 99), (1000, 500))"", ""assert tuple_int_str((('666', '66'), ('1500', '555')))==((666, 66), (1500, 555))""]","Python Function - Write a function to convert a tuple of string values to a tuple of integer values.
def tuple_int_str(tuple_str):
    result = ()
    for i in tuple_str:
        result += (int(i),)
    return result
",10.540207862854004
146,"
from itertools import groupby
def encode_list(list1):
    result = []
    for key, group in groupby(list1):
        result.append((len(list(group)), key))
    return result
",Write a function to reflect the run-length encoding from a list.,"from itertools import groupby
def encode_list(list1):
    return [[len(list(group)), key] for key, group in groupby(list1)]","['assert encode_list([1,1,2,3,4,4.3,5,1])==[[2, 1], [1, 2], [1, 3], [1, 4], [1, 4.3], [1, 5], [1, 1]]', ""assert encode_list('automatically')==[[1, 'a'], [1, 'u'], [1, 't'], [1, 'o'], [1, 'm'], [1, 'a'], [1, 't'], [1, 'i'], [1, 'c'], [1, 'a'], [2, 'l'], [1, 'y']]"", ""assert encode_list('python')==[[1, 'p'], [1, 'y'], [1, 't'], [1, 'h'], [1, 'o'], [1, 'n']]""]","Python Function - Write a function to reflect the run-length encoding from a list.
from itertools import groupby
def encode_list(list1):
    result = []
    for key, group in groupby(list1):
        result.append((len(list(group)), key))
    return result
",15.002781391143799
147,"
def min_Ops(arr,n,k):
    result = 0
    for i in range(n):
        result += abs(arr[i] - arr[i+1])
    result = result//k
    return result
",Write a python function to find k number of operations required to make all elements equal.,"def min_Ops(arr,n,k): 
    max1 = max(arr) 
    res = 0
    for i in range(0,n):  
        if ((max1 - arr[i]) % k != 0): 
            return -1 
        else: 
            res += (max1 - arr[i]) / k 
    return int(res) ","['assert min_Ops([2,2,2,2],4,3) == 0', 'assert min_Ops([4,2,6,8],4,3) == -1', 'assert min_Ops([21,33,9,45,63],5,6) == 24']","Python Function - Write a python function to find k number of operations required to make all elements equal.
def min_Ops(arr,n,k):
    result = 0
    for i in range(n):
        result += abs(arr[i] - arr[i+1])
    result = result//k
    return result
",16.041513919830322
148,"
def month_season(month,days):
    result = """"
    if month == 12 or month == 1 or month == 2:
        result = ""Winter""
    elif month == 3 or month == 4 or month == 5:
        result = ""Spring""
    elif month == 6 or month == 7 or month == 8:
        result = ""Summer""
    elif month == 9 or month == 10 or month == 11:
        result = ""Autumn""
    return result
",Write a function to print the season for the given month and day.,"def month_season(month,days):
 if month in ('January', 'February', 'March'):
	 season = 'winter'
 elif month in ('April', 'May', 'June'):
	 season = 'spring'
 elif month in ('July', 'August', 'September'):
	 season = 'summer'
 else:
	 season = 'autumn'
 if (month == 'March') and (days > 19):
	 season = 'spring'
 elif (month == 'June') and (days > 20):
	 season = 'summer'
 elif (month == 'September') and (days > 21):
	 season = 'autumn'
 elif (month == 'October') and (days > 21):
	 season = 'autumn'
 elif (month == 'November') and (days > 21):
	 season = 'autumn'
 elif (month == 'December') and (days > 20):
	 season = 'winter'
 return season","[""assert month_season('January',4)==('winter')"", ""assert month_season('October',28)==('autumn')"", ""assert month_season('June',6)==('spring')""]","Python Function - Write a function to print the season for the given month and day.
def month_season(month,days):
    result = """"
    if month == 12 or month == 1 or month == 2:
        result = ""Winter""
    elif month == 3 or month == 4 or month == 5:
        result = ""Spring""
    elif month == 6 or month == 7 or month == 8:
        result = ""Summer""
    elif month == 9 or month == 10 or month == 11:
        result = ""Autumn""
    return result
",42.62219858169556
149,"
def solution (a, b, n):
    result = []
    for x in range(1, n):
        for y in range(1, n):
            if a * x + b * y == n:
                result.append([x, y])
    return result
",Write a function to find x and y that satisfies ax + by = n.,"def solution (a, b, n): 
	i = 0
	while i * a <= n: 
		if (n - (i * a)) % b == 0: 
			return (""x = "",i ,"", y = "", 
			int((n - (i * a)) / b)) 
			return 0
		i = i + 1
	return (""No solution"") ","[""assert solution(2, 3, 7) == ('x = ', 2, ', y = ', 1)"", ""assert solution(4, 2, 7) == 'No solution'"", ""assert solution(1, 13, 17) == ('x = ', 4, ', y = ', 1)""]","Python Function - Write a function to find x and y that satisfies ax + by = n.
def solution (a, b, n):
    result = []
    for x in range(1, n):
        for y in range(1, n):
            if a * x + b * y == n:
                result.append([x, y])
    return result
",19.98048210144043
150,"
def remove_elements(list1, list2):
    result = []
    for i in list1:
        if i not in list2:
            result.append(i)
    return result
",Write a function to remove all elements from a given list present in another list.,"def remove_elements(list1, list2):
    result = [x for x in list1 if x not in list2]
    return result","['assert remove_elements([1,2,3,4,5,6,7,8,9,10],[2,4,6,8])==[1, 3, 5, 7, 9, 10]', 'assert remove_elements([1, 2, 3, 4, 5, 6, 7, 8, 9, 10],[1, 3, 5, 7])==[2, 4, 6, 8, 9, 10]', 'assert remove_elements([1, 2, 3, 4, 5, 6, 7, 8, 9, 10],[5,7])==[1, 2, 3, 4, 6, 8, 9, 10]']","Python Function - Write a function to remove all elements from a given list present in another list.
def remove_elements(list1, list2):
    result = []
    for i in list1:
        if i not in list2:
            result.append(i)
    return result
",13.095962762832642
151,"
def sum_series(n):
    result = 0
    for i in range(n):
        result += n - i
        if result <= 0:
            break
    return result
",Write a function to calculate the sum of the positive integers of n+(n-2)+(n-4)... (until n-x =< 0).,"def sum_series(n):
  if n < 1:
    return 0
  else:
    return n + sum_series(n - 2)","['assert sum_series(6)==12', 'assert sum_series(10)==30', 'assert sum_series(9)==25']","Python Function - Write a function to calculate the sum of the positive integers of n+(n-2)+(n-4)... (until n-x =< 0).
def sum_series(n):
    result = 0
    for i in range(n):
        result += n - i
        if result <= 0:
            break
    return result
",14.234070539474487
152,"
from math import tan, pi
def area_polygon(s,l):
    result = (s*l)/(4*tan(pi/s))
    return result
",Write a function to calculate the area of a regular polygon.,"from math import tan, pi
def area_polygon(s,l):
  area = s * (l ** 2) / (4 * tan(pi / s))
  return area","['assert area_polygon(4,20)==400.00000000000006', 'assert area_polygon(10,15)==1731.1969896610804', 'assert area_polygon(9,7)==302.90938549487214']","Python Function - Write a function to calculate the area of a regular polygon.
from math import tan, pi
def area_polygon(s,l):
    result = (s*l)/(4*tan(pi/s))
    return result
",9.241754531860352
153,"
import math 
def divSum(n):
    result = 0
    for i in range(1, int(math.sqrt(n))+1):
        if n%i == 0:
            result += i
            if n/i != i:
                result += n/i
    return result
",Write a python function to check whether the sum of divisors are same or not.,"import math 
def divSum(n): 
    sum = 1; 
    i = 2; 
    while(i * i <= n): 
        if (n % i == 0): 
            sum = (sum + i +math.floor(n / i)); 
        i += 1; 
    return sum; 
def areEquivalent(num1,num2): 
    return divSum(num1) == divSum(num2); ","['assert areEquivalent(36,57) == False', 'assert areEquivalent(2,4) == False', 'assert areEquivalent(23,47) == True']","Python Function - Write a python function to check whether the sum of divisors are same or not.
import math 
def divSum(n):
    result = 0
    for i in range(1, int(math.sqrt(n))+1):
        if n%i == 0:
            result += i
            if n/i != i:
                result += n/i
    return result
",25.186026096343994
154,"
def count_char_position(str1):
    result = 0
    for i in range(len(str1)):
        if str1[i].isalpha():
            if str1[i].isupper():
                result += ord(str1[i]) - ord('A') + 1
            else:
                result += ord(str1[i]) - ord('a') + 1
    return result
",Write a python function to count characters at same position in a given string (lower and uppercase characters) as in english alphabet.,"def count_char_position(str1): 
    count_chars = 0
    for i in range(len(str1)):
        if ((i == ord(str1[i]) - ord('A')) or 
            (i == ord(str1[i]) - ord('a'))): 
            count_chars += 1
    return count_chars ","['assert count_char_position(""xbcefg"") == 2', 'assert count_char_position(""ABcED"") == 3', 'assert count_char_position(""AbgdeF"") == 5']","Python Function - Write a python function to count characters at same position in a given string (lower and uppercase characters) as in english alphabet.
def count_char_position(str1):
    result = 0
    for i in range(len(str1)):
        if str1[i].isalpha():
            if str1[i].isupper():
                result += ord(str1[i]) - ord('A') + 1
            else:
                result += ord(str1[i]) - ord('a') + 1
    return result
",32.43130540847778
155,"
def find_even_Pair(A,N):
    result = 0
    for i in range(N):
        for j in range(i+1,N):
            if (A[i]^A[j])%2==0:
                result+=1
    return result
",Write a python function to count the pairs with xor as an even number.,"def find_even_Pair(A,N): 
    evenPair = 0
    for i in range(0,N): 
        for j in range(i+1,N): 
            if ((A[i] ^ A[j]) % 2 == 0): 
                evenPair+=1
    return evenPair; ","['assert find_even_Pair([5,4,7,2,1],5) == 4', 'assert find_even_Pair([7,2,8,1,0,5,11],7) == 9', 'assert find_even_Pair([1,2,3],3) == 1']","Python Function - Write a python function to count the pairs with xor as an even number.
def find_even_Pair(A,N):
    result = 0
    for i in range(N):
        for j in range(i+1,N):
            if (A[i]^A[j])%2==0:
                result+=1
    return result
",20.325170755386353
